State,District,RMNCH,NCD,FRP,UHC_Index,UHC_Tercile,SCA,Infectious_Diseases,RMNCH_norm,NCD_norm,FRP_norm,UHC_Index_norm,SCA_norm,Infectious_Diseases_norm,UHC_District,UHC_Poorest20,UHC_Rural,UHC_ReligMin,UHC_SCST,Service_Coverage,FRP_D,UHC_Index_D,Region,UHC_Gap,SCA_FRP_Gap,Equity_Gap_Poor,Equity_Gap_Rural,Equity_Gap_SCST,Equity_Gap_ReligMin,HC_Cluster,KM_Cluster
Bihar,Gaya,59.65,8.04,42.79,39.15,Low UHC,56.99,78.71,0.6077701696933611,0.11382361916386938,0.26078539823008845,0.2961842717543042,0.5715489228547359,0.7850561797752807,39.15,30.0,38.92,41.06,35.98,38.29,42.79,39.15,East,60.85,-4.5,9.15,0.23,3.17,-1.91,1.0,1.0
Bihar,Katihar,39.03,10.86,44.6,36.99,Low UHC,50.7,72.25,0.3008335814230425,0.1998779371376259,0.2858130530973451,0.24592833876221498,0.4958478757973282,0.7124719101123594,36.99,26.75,36.47,35.49,37.68,35.3,44.6,36.99,East,63.01,-9.3,10.24,0.52,-0.69,1.5,1.0,1.0
Bihar,Nalanda,57.4,8.48,50.91,40.72,Low UHC,58.23,77.54,0.5742780589461148,0.12725053402502293,0.37306415929203535,0.332712889716147,0.5864724996991213,0.7719101123595505,40.72,36.77,40.63,35.05,41.77,38.5,50.91,40.72,East,59.28,-12.41,3.95,0.09,-1.05,5.67,1.0,1.0
Bihar,Aurangabad,62.47,4.31,53.62,34.17,Low UHC,42.97,75.01,0.6497469484965763,0.0,0.4105365044247788,0.18031642624476496,0.40281622337224693,0.7434831460674157,34.17,26.62,33.81,30.35,29.76,30.53,53.62,34.17,East,65.83,-23.09,7.55,0.36,4.41,3.82,1.0,1.0
Bihar,Kishanganj,33.33,7.65,44.06,32.26,Low UHC,39.41,78.85,0.21598690086335215,0.10192249008239246,0.27834623893805316,0.13587715216379703,0.3599711156577205,0.786629213483146,32.26,26.57,31.85,29.37,31.23,29.84,44.06,32.26,East,67.74,-14.22,5.69,0.41,1.03,2.89,1.0,1.0
Bihar,Purnia,31.0,13.78,45.64,36.91,Low UHC,48.32,72.74,0.18130395951175943,0.2889838266707354,0.3001935840707965,0.24406700791065594,0.467204236370201,0.7179775280898876,36.91,26.37,37.13,33.43,36.07,35.01,45.64,36.91,East,63.09,-10.63,10.54,-0.22,0.84,3.48,1.0,1.0
Bihar,Khagaria,43.92,8.92,47.15,37.42,Low UHC,49.1,80.89,0.3736231021137243,0.14067744888617642,0.32107300884955753,0.25593299208934384,0.4765916476110242,0.8095505617977528,37.42,33.26,36.93,25.02,37.31,35.32,47.15,37.42,East,62.58,-11.83,4.16,0.49,0.11,12.4,1.0,1.0
Bihar,Sheohar,52.6,9.3,58.85,39.52,Low UHC,41.62,80.37,0.502828222685323,0.15227342081171805,0.482853982300885,0.30479292694276405,0.3865687808400529,0.8037078651685393,39.52,34.56,39.48,24.9,39.64,35.77,58.85,39.52,East,60.48,-23.08,4.96,0.04,-0.12,14.62,1.0,1.0
Bihar,Nawada,57.23,6.19,40.18,36.79,Low UHC,60.69,77.98,0.5717475439118784,0.05736954531583768,0.22469579646017696,0.24127501163331777,0.6160789505355637,0.7768539325842696,36.79,26.31,36.39,30.99,34.2,35.99,40.18,36.79,East,63.21,-4.19,10.48,0.4,2.59,5.8,1.0,1.0
Bihar,Purba Champaran,47.16,14.15,55.39,42.49,Medium UHC,46.66,80.3,0.4218517415897588,0.30027464144034177,0.4350110619469027,0.3738948348068869,0.44722589962691045,0.8029213483146066,42.49,34.59,43.14,39.21,41.41,39.76,55.39,42.49,East,57.51,-15.63,7.9,-0.65,1.08,3.28,1.0,1.0
Bihar,Lakhisarai,54.48,7.91,48.04,35.88,Low UHC,38.23,75.13,0.5308127418874664,0.10985657613671043,0.3333794247787611,0.22010237319683568,0.3457696473703213,0.7448314606741572,35.88,23.02,34.79,32.55,32.62,33.35,48.04,35.88,East,64.12,-14.69,12.86,1.09,3.26,3.33,1.0,1.0
Bihar,Bhagalpur,53.41,13.81,53.1,42.47,Medium UHC,44.36,79.56,0.5148853825543316,0.28989929813854143,0.40334623893805316,0.37342950209399706,0.41954507160909854,0.7946067415730337,42.47,35.18,41.53,40.88,42.43,40.16,53.1,42.47,East,57.53,-12.94,7.29,0.94,0.04,1.59,1.0,1.0
Bihar,Buxer,56.65,7.85,45.67,37.36,Low UHC,46.52,76.95,0.5631140220303661,0.10802563320109856,0.30060840707964603,0.25453699395067464,0.44554097966060896,0.7652808988764045,37.36,32.94,36.63,38.88,37.18,35.52,45.67,37.36,East,62.64,-10.15,4.42,0.73,0.18,-1.52,1.0,1.0
Bihar,Kaimur (Bhabua),67.69,14.19,56.09,45.33,Medium UHC,44.77,79.4,0.7274486454301875,0.30149527006408305,0.4446902654867257,0.43997208003722643,0.42447948008183894,0.7928089887640449,45.33,38.42,45.26,42.91,43.77,42.98,56.09,45.33,East,54.67,-13.11,6.91,0.07,1.56,2.42,3.0,1.0
Bihar,Madhubani,52.11,11.56,60.55,42.78,Medium UHC,53.87,72.92,0.4955343852337004,0.22123893805309738,0.5063606194690264,0.38064215914378774,0.5339992778914429,0.72,42.78,30.69,42.89,40.42,41.5,39.22,60.55,42.78,East,57.22,-21.33,12.09,-0.11,1.28,2.36,1.0,1.0
Bihar,Munger,60.72,12.42,53.92,43.97,Medium UHC,50.1,80.66,0.6236975290264959,0.24748245346353373,0.4146847345132744,0.40832945556072575,0.4886267902274642,0.8069662921348314,43.97,40.14,43.34,42.43,41.27,41.78,53.92,43.97,East,56.03,-12.14,3.83,0.63,2.7,1.54,3.0,1.0
Bihar,Jamui,53.45,14.55,40.98,39.72,Low UHC,45.71,67.85,0.5154807978565049,0.31248092767775415,0.23575774336283178,0.30944625407166115,0.43579251414129255,0.6630337078651685,39.72,27.33,38.85,42.54,34.84,39.41,40.98,39.72,East,60.28,-1.57,12.39,0.87,4.88,-2.82,1.0,1.0
Bihar,Sitamarhi,47.55,14.31,60.82,44.72,Medium UHC,54.75,78.9,0.42765704078594813,0.3051571559353067,0.5100940265486726,0.4257794322940902,0.5445902033939101,0.787191011235955,44.72,37.53,44.44,40.14,45.43,41.41,60.82,44.72,East,55.28,-19.41,7.19,0.28,-0.71,4.58,1.0,1.0
Bihar,Supaul,58.61,10.95,33.64,40.16,Low UHC,58.41,82.83,0.5922893718368561,0.20262435154104366,0.13426438053097345,0.3196835737552348,0.5886388253700805,0.8313483146067415,40.16,32.65,40.12,37.04,44.76,41.98,33.64,40.16,East,59.84,8.34,7.51,0.04,-4.6,3.12,1.0,1.0
Bihar,Muzaffarpur,57.93,9.62,49.74,41.34,Low UHC,55.01,79.23,0.5821673116999107,0.16203844980164786,0.3568860619469027,0.34713820381572824,0.5477193404741845,0.7908988764044944,41.34,34.41,41.36,37.21,41.18,39.48,49.74,41.34,East,58.66,-10.26,6.93,-0.02,0.16,4.13,1.0,1.0
Bihar,Madhepura,50.12,7.83,35.94,34.51,Low UHC,47.02,73.79,0.46591247395058044,0.10741531888922798,0.16606747787610615,0.18822708236389007,0.45155855096882896,0.7297752808988764,34.51,24.09,34.25,29.01,32.25,34.16,35.94,34.51,East,65.49,-1.78,10.42,0.26,2.26,5.5,1.0,1.0
Bihar,Jehanabad,52.7,11.44,48.58,40.23,Low UHC,48.93,73.51,0.5043167609407562,0.21757705218187365,0.34084623893805305,0.3213122382503488,0.4745456733662294,0.726629213483146,40.23,29.46,39.37,42.78,37.79,38.37,48.58,40.23,East,59.77,-10.21,10.77,0.86,2.44,-2.55,1.0,1.0
Bihar,Pashchim Champaran,47.87,6.62,53.5,37.84,Low UHC,58.98,77.6,0.4324203632033342,0.07049130302105586,0.4088772123893805,0.2657049790600279,0.5954988566614514,0.7725842696629213,37.84,32.39,37.87,36.12,39.91,34.7,53.5,37.84,East,62.16,-18.8,5.45,-0.03,-2.07,1.72,1.0,1.0
Bihar,Saharsa,43.63,7.14,44.84,35.64,Low UHC,54.49,75.53,0.3693063411729681,0.0863594751296918,0.28913163716814166,0.2145183806421591,0.5414610663136359,0.7493258426966292,35.64,26.39,35.0,31.7,33.97,33.66,44.84,35.64,East,64.36,-11.18,9.25,0.64,1.67,3.94,1.0,1.0
Bihar,Banka,65.0,7.15,45.11,35.93,Low UHC,39.32,72.66,0.6874069663590354,0.08666463228562712,0.29286504424778764,0.22126570497905995,0.3588879528222409,0.7170786516853932,35.93,26.88,35.67,35.52,32.78,33.94,45.11,35.93,East,64.07,-11.17,9.05,0.26,3.15,0.41,1.0,1.0
Bihar,Saran,42.96,11.49,41.47,35.87,Low UHC,43.71,66.36,0.35933313486156593,0.21910283796155025,0.242533185840708,0.21986970684039076,0.41172222890841254,0.6462921348314606,35.87,25.04,35.72,36.21,34.34,34.59,41.47,35.87,East,64.13,-6.88,10.83,0.15,1.53,-0.34,1.0,1.0
Bihar,Gopalganj,55.0,9.6,54.93,39.04,Low UHC,37.06,84.41,0.5385531408157189,0.16142813548977722,0.42865044247787615,0.2936249418334108,0.33168853050908653,0.8491011235955055,39.04,34.9,38.49,35.73,39.4,35.85,54.93,39.04,East,60.96,-19.08,4.14,0.55,-0.36,3.31,1.0,1.0
Bihar,Siwan,55.87,9.57,41.61,38.39,Low UHC,47.12,79.55,0.5515034236379874,0.16051266402197137,0.24446902654867259,0.278501628664495,0.45276206523047297,0.7944943820224718,38.39,29.29,37.87,38.67,36.84,37.62,41.61,38.39,East,61.61,-3.99,9.1,0.52,1.55,-0.28,1.0,1.0
Bihar,Arwal,59.34,6.61,52.09,37.79,Low UHC,48.93,77.15,0.6031557011015183,0.07018614586512056,0.38938053097345143,0.2645416472778035,0.4745456733662294,0.7675280898876404,37.79,30.72,37.23,40.49,37.46,34.88,52.09,37.79,East,62.21,-17.21,7.07,0.56,0.33,-2.7,1.0,1.0
Bihar,Samastipur,52.22,9.26,53.66,39.92,Low UHC,50.22,77.72,0.4971717773146769,0.15105279218797682,0.41108960176991144,0.31409958120055836,0.490071007341437,0.7739325842696628,39.92,33.23,39.83,38.72,38.55,37.07,53.66,39.92,East,60.08,-16.59,6.69,0.09,1.37,1.2,1.0,1.0
Bihar,Rohtas,68.88,9.63,56.54,44.44,Medium UHC,54.5,84.81,0.745162250669842,0.16234360695758318,0.450912610619469,0.4192647743136342,0.5415814177398002,0.8535955056179775,44.44,40.18,43.95,40.37,43.73,41.84,56.54,44.44,East,55.56,-14.7,4.26,0.49,0.71,4.07,3.0,0.0
Chandigarh,Chandigarh,69.79,14.85,64.77,49.17,High UHC,48.41,88.43,0.7587079487942839,0.3216356423558132,0.564712389380531,0.5293159609120521,0.46828739920568047,0.8942696629213484,49.17,36.95,28.36,49.3,47.97,45.9,64.77,49.17,North,50.83,-18.87,12.22,20.81,1.2,-0.13,3.0,0.0
Chhattisgarh,Bilaspur,49.64,10.53,79.8,46.13,Medium UHC,55.49,90.24,0.45876749032450126,0.18980775099176075,0.7725387168141593,0.4585853885528153,0.5534962089300759,0.9146067415730337,46.13,41.54,44.6,46.55,44.21,40.22,79.8,46.13,Central,53.87,-39.58,4.59,1.53,1.92,-0.42,1.0,0.0
Chhattisgarh,Sukma,61.01,5.21,77.82,38.86,Low UHC,55.69,64.36,0.6280142899672521,0.0274641440341776,0.7451603982300885,0.28943694741740333,0.5559032374533637,0.623820224719101,38.86,22.93,38.37,28.93,37.69,32.66,77.82,38.86,Central,61.14,-45.16,15.93,0.49,1.17,9.93,1.0,0.0
Chhattisgarh,Mungeli,66.92,7.77,73.37,45.42,Medium UHC,55.49,91.31,0.7159869008633521,0.10558437595361611,0.683628318584071,0.4420660772452303,0.5534962089300759,0.926629213483146,45.42,30.62,45.12,40.934000000000005,43.93,40.29,73.37,45.42,Central,54.58,-33.08,14.8,0.3,1.49,4.49,3.0,0.0
Chhattisgarh,Kodagaon,61.18,5.92,73.44,41.49,Medium UHC,55.27,83.64,0.6305448050014885,0.04913030210558439,0.6845962389380531,0.35062819916240107,0.5508484775544591,0.8404494382022472,41.49,30.91,41.02,41.468,41.4,35.97,73.44,41.49,Central,58.51,-37.47,10.58,0.47,0.09,0.02,1.0,0.0
Chhattisgarh,Bijapur,51.76,6.39,71.78,37.65,Low UHC,55.69,57.27,0.4903245013396843,0.06347268843454379,0.6616426991150444,0.2612843182875755,0.5559032374533637,0.5441573033707865,37.65,20.07,36.47,33.88,35.59,32.04,71.78,37.65,Central,62.35,-39.74,17.58,1.18,2.06,3.77,1.0,1.0
Chhattisgarh,Koriya,64.57,7.67,63.96,39.75,Low UHC,36.74,85.25,0.6810062518606727,0.10253280439426304,0.5535121681415929,0.3101442531409957,0.32783728487182573,0.8585393258426965,39.75,29.09,38.43,42.218,37.83,35.29,63.96,39.75,Central,60.25,-28.67,10.66,1.32,1.92,-2.47,3.0,1.0
Chhattisgarh,Surguja,65.76,8.88,68.92,46.41,Medium UHC,59.73,89.61,0.6987198571003275,0.1394568202624352,0.6220962389380531,0.4651000465332711,0.6045252136237813,0.9075280898876403,46.41,36.59,46.1,43.94,44.41,42.04,68.92,46.41,Central,53.59,-26.88,9.82,0.31,2.0,2.47,3.0,0.0
Chhattisgarh,Bastar,51.2,7.49,79.35,41.95,Medium UHC,55.27,77.24,0.4819886871092587,0.09703997558742755,0.7663163716814159,0.3613308515588646,0.5508484775544591,0.7685393258426965,41.95,28.1,40.64,46.38,40.99,35.77,79.35,41.95,Central,58.05,-43.58,13.85,1.31,0.96,-4.43,1.0,0.0
Chhattisgarh,Durg,72.38,9.33,84.76,48.04,High UHC,50.69,88.17,0.7972610896100029,0.15318889227952395,0.8411227876106195,0.5030246626337831,0.4957275243711637,0.8913483146067416,48.04,45.8,47.76,46.17,44.22,41.68,84.76,48.04,Central,51.96,-43.08,2.24,0.28,3.82,1.87,3.0,0.0
Chhattisgarh,Balrampur,56.86,13.69,78.71,49.45,High UHC,59.73,80.83,0.5662399523667758,0.2862374122673177,0.757466814159292,0.5358306188925082,0.6045252136237813,0.8088764044943819,49.45,41.94,49.19,49.05,49.03,44.03,78.71,49.45,Central,50.55,-34.68,7.51,0.26,0.42,0.4,3.0,0.0
Chhattisgarh,Bemetara,76.63,9.78,80.25,48.28,High UHC,50.69,86.0,0.8605239654659124,0.16692096429661277,0.7787610619469028,0.5086086551884597,0.4957275243711637,0.8669662921348313,48.28,44.8,48.53,48.751999999999995,47.28,42.52,80.25,48.28,Central,51.72,-37.73,3.48,-0.25,1.0,-0.47,3.0,0.0
Chhattisgarh,Dantewada,64.21,11.29,84.53,47.83,High UHC,55.69,73.33,0.6756475141411132,0.21299969484284406,0.8379424778761062,0.49813866914844107,0.5559032374533637,0.7246067415730336,47.83,38.11,46.01,46.60799999999999,46.66,41.48,84.53,47.83,Central,52.17,-43.05,9.72,1.82,1.17,1.22,3.0,0.0
Chhattisgarh,Baloda Bazar,64.74,9.86,69.01,45.16,Medium UHC,51.63,82.6,0.683536766894909,0.16936222154409522,0.6233407079646018,0.4360167519776639,0.5070405584306175,0.82876404494382,45.16,36.38,44.63,45.160000000000004,44.85,40.62,69.01,45.16,Central,54.84,-28.39,8.78,0.53,0.31,-0.0,3.0,0.0
Chhattisgarh,Rajnandgaon,77.98,5.87,85.87,43.64,Medium UHC,45.61,88.23,0.8806192319142602,0.04760451632590784,0.8564712389380533,0.40065146579804556,0.43458899987964855,0.8920224719101123,43.64,41.97,43.4,46.6,42.04,36.84,85.87,43.64,Central,56.36,-49.03,1.67,0.24,1.6,-2.96,3.0,0.0
Chhattisgarh,Uttar Bastar Kanker,76.35,6.32,78.33,46.24,Medium UHC,62.44,89.56,0.8563560583506994,0.061336588342996656,0.752212389380531,0.46114471847370875,0.6371404501143338,0.9069662921348314,46.24,33.36,46.11,44.59,45.55,40.53,78.33,46.24,Central,53.76,-37.8,12.88,0.13,0.69,1.65,3.0,0.0
Chhattisgarh,Janjgir - Champa,71.14,9.16,84.28,46.68,High UHC,44.48,90.74,0.7788032152426317,0.14800122062862378,0.8344856194690267,0.4713820381572824,0.42098928872307134,0.9202247191011235,46.68,45.26,46.86,46.912,47.09,40.27,84.28,46.68,Central,53.32,-44.01,1.42,-0.18,-0.41,-0.23,3.0,0.0
Chhattisgarh,Korba,57.56,10.26,76.96,46.74,High UHC,57.39,85.48,0.5766597201548079,0.1815685077815075,0.7332688053097345,0.4727780362959515,0.5763629799013117,0.861123595505618,46.74,35.12,44.08,48.06,45.37,41.26,76.96,46.74,Central,53.26,-35.7,11.62,2.66,1.37,-1.32,1.0,0.0
Chhattisgarh,Mahasamund,71.51,9.45,80.54,45.45,Medium UHC,40.95,87.01,0.7843108067877346,0.15685077815074763,0.7827710176991152,0.4427640763145648,0.37850523528703817,0.878314606741573,45.45,30.35,45.67,45.52,44.49,39.39,80.54,45.45,Central,54.55,-41.15,15.1,-0.22,0.96,-0.07,3.0,0.0
Chhattisgarh,Dhamtari,77.96,7.72,87.62,49.46,High UHC,61.95,90.57,0.8803215242631733,0.10405859017393959,0.8806692477876108,0.5360632852489529,0.6312432302322781,0.9183146067415728,49.46,45.72,49.71,48.16,46.41,42.87,87.62,49.46,Central,50.54,-44.75,3.74,-0.25,3.05,1.3,3.0,0.0
Chhattisgarh,Raipur,73.39,8.25,85.48,47.35,High UHC,51.63,89.11,0.8122953259898779,0.12023191943851083,0.851078539823009,0.48697068403908794,0.5070405584306175,0.9019101123595505,47.35,43.66,47.24,46.534000000000006,44.99,40.85,85.48,47.35,Central,52.65,-44.63,3.69,0.11,2.36,0.82,3.0,0.0
Chhattisgarh,Narayanpur,64.81,6.76,54.62,31.09,Low UHC,55.27,21.95,0.6845787436737124,0.07476350320415015,0.4243639380530973,0.10865518845974864,0.5508484775544591,0.14730337078651684,31.09,18.8,29.6,31.298000000000002,30.56,27.0,54.62,31.09,Central,68.91,-27.62,12.29,1.49,0.53,-0.21,1.0,1.0
Chhattisgarh,Jashpur,63.4,6.67,83.64,41.6,Medium UHC,41.89,84.15,0.6635903542721047,0.07201708880073238,0.8256360619469028,0.35318752908329454,0.3898182693464917,0.8461797752808988,41.6,37.18,41.23,42.49,41.55,34.94,83.64,41.6,Central,58.4,-48.7,4.42,0.37,0.05,-0.89,3.0,0.0
Chhattisgarh,Gariyaband,72.24,8.43,75.94,46.47,Medium UHC,51.63,90.73,0.7951771360523964,0.12572474824534638,0.7191648230088497,0.4664960446719404,0.5070405584306175,0.9201123595505618,46.47,31.53,46.16,45.556000000000004,46.72,41.1,75.94,46.47,Central,53.53,-34.84,14.94,0.31,-0.25,0.91,3.0,0.0
Chhattisgarh,Balod,78.17,11.08,85.75,50.47,High UHC,50.69,87.0,0.8834474545995831,0.20659139456820266,0.8548119469026549,0.5595625872498835,0.4957275243711637,0.8782022471910111,50.47,47.2,50.2,48.068,50.07,44.21,85.75,50.47,Central,49.53,-41.54,3.27,0.27,0.4,2.4,3.0,0.0
Chhattisgarh,Surajpur,63.18,8.35,75.34,45.96,Medium UHC,59.73,86.34,0.6603155701101517,0.12328349099786393,0.7108683628318586,0.4546300604932525,0.6045252136237813,0.8707865168539326,45.96,32.33,46.01,31.84,42.93,40.62,75.34,45.96,Central,54.04,-34.72,13.63,-0.05,3.03,14.12,1.0,0.0
Chhattisgarh,Kabeerdham,74.81,6.07,82.19,45.07,Medium UHC,54.86,90.8,0.8334325692170289,0.053707659444614,0.8055862831858407,0.43392275476966025,0.5459140690817186,0.9208988764044943,45.07,39.47,44.57,45.36200000000001,42.35,38.79,82.19,45.07,Central,54.93,-43.4,5.6,0.5,2.72,-0.29,3.0,0.0
Chhattisgarh,Raigarh,66.57,5.64,80.36,41.62,Medium UHC,49.55,83.61,0.7107770169693359,0.040585901739395774,0.7802820796460177,0.35365286179618416,0.4820074617884221,0.8401123595505617,41.62,31.98,41.24,39.53,39.91,35.31,80.36,41.62,Central,58.38,-45.05,9.64,0.38,1.71,2.09,1.0,0.0
Goa,North Goa,60.61,14.79,84.36,54.61,High UHC,71.09,90.27,0.6220601369455194,0.3198046994202014,0.8355918141592922,0.6558864588180549,0.7412444337465398,0.9149438202247191,54.61,45.3,56.65,49.83,49.21,48.98,84.36,54.61,West,45.39,-35.38,9.31,-2.04,5.4,4.78,3.0,0.0
Goa,South Goa,68.54,8.47,85.91,49.74,High UHC,71.07,85.88,0.7401012206013694,0.1269453768690876,0.857024336283186,0.5425779432294089,0.741003730894211,0.8656179775280898,49.74,38.04,52.82,51.79,48.52,43.38,85.91,49.74,West,50.26,-42.53,11.7,-3.08,1.22,-2.05,3.0,0.0
Gujarat,Botad,49.77,11.61,76.35,47.49,High UHC,67.23,81.49,0.46070259005656444,0.22276472383277388,0.7248340707964602,0.49022801302931596,0.6947887832470814,0.8162921348314606,47.49,39.49,45.25,51.89,46.17,42.18,76.35,47.49,West,52.51,-34.17,8.0,2.24,1.32,-4.4,1.0,0.0
Gujarat,Anand,60.77,10.02,64.19,47.02,High UHC,66.73,88.16,0.6244417981542125,0.17424473603906013,0.5566924778761062,0.4792926942764075,0.6887712119388614,0.8912359550561797,47.02,37.93,46.17,42.95,51.07,43.5,64.19,47.02,West,52.98,-20.69,9.09,0.85,-4.05,4.07,3.0,0.0
Gujarat,Tapi,85.39,4.99,79.48,44.82,Medium UHC,62.7,85.08,0.9909199166418577,0.020750686603600854,0.7681139380530975,0.42810609585853876,0.6402695871946082,0.856629213483146,44.82,40.64,44.77,46.61,44.72,38.84,79.48,44.82,West,55.18,-40.64,4.18,0.05,0.1,-1.79,3.0,0.0
Gujarat,Gir Somnath,55.27,7.16,80.52,44.62,Medium UHC,64.4,86.25,0.5425721941053885,0.08696978944156242,0.7824944690265487,0.42345276872964144,0.6607293296425563,0.8697752808988763,44.62,41.34,43.73,46.86,45.32,38.5,80.52,44.62,West,55.38,-42.02,3.28,0.89,-0.7,-2.24,1.0,0.0
Gujarat,The Dangs,78.14,6.19,78.63,42.19,Medium UHC,41.57,84.47,0.8830008931229533,0.05736954531583768,0.7563606194690267,0.366914844113541,0.3859670237092309,0.8497752808988763,42.19,36.42,42.19,40.71,42.14,36.1,78.63,42.19,West,57.81,-42.53,5.77,0.0,0.05,1.48,3.0,0.0
Gujarat,Kachchh,68.54,9.71,70.14,43.67,Medium UHC,41.68,81.66,0.7401012206013694,0.16478486420506563,0.6389657079646018,0.4013494648673801,0.3872908893970393,0.8182022471910111,43.67,38.69,44.42,44.1,44.65,38.79,70.14,43.67,West,56.33,-31.35,4.98,-0.75,-0.98,-0.43,3.0,0.0
Gujarat,Surat,80.62,7.19,71.08,46.99,High UHC,64.51,86.21,0.9199166418576957,0.08788526090936835,0.6519634955752212,0.478594695207073,0.6620531953303648,0.869325842696629,46.99,42.49,45.19,45.83,45.32,42.37,71.08,46.99,West,53.01,-28.71,4.5,1.8,1.67,1.16,3.0,0.0
Gujarat,Junagadh,64.97,8.09,81.1,42.55,Medium UHC,37.5,87.23,0.6869604048824054,0.11534940494354592,0.7905143805309736,0.3752908329455559,0.3369839932603201,0.8807865168539326,42.55,38.73,41.44,43.43,44.57,36.21,81.1,42.55,West,57.45,-44.89,3.82,1.11,-2.02,-0.88,3.0,0.0
Gujarat,Mahesana,49.84,9.42,73.34,41.07,Low UHC,40.21,84.4,0.4617445668353677,0.15593530668294173,0.6832134955752214,0.340856212191717,0.3695992297508725,0.8489887640449438,41.07,33.25,41.34,39.0,40.82,35.53,73.34,41.07,West,58.93,-37.81,7.82,-0.27,0.25,2.07,1.0,1.0
Gujarat,Vadodara,63.46,9.86,76.32,48.46,High UHC,64.51,86.74,0.6644834772253646,0.16936222154409522,0.7244192477876106,0.5127966496044671,0.6620531953303648,0.8752808988764044,48.46,44.65,44.81,49.46,47.47,43.26,76.32,48.46,West,51.54,-33.06,3.81,3.65,0.99,-1.0,1.0,0.0
Gujarat,Banaskantha,46.62,8.69,74.36,41.54,Medium UHC,52.22,78.6,0.4138136350104197,0.13365883429966433,0.6973174778761062,0.35179153094462534,0.514141292574317,0.783820224719101,41.54,33.0,40.81,44.95,40.16,35.91,74.36,41.54,West,58.46,-38.45,8.54,0.73,1.38,-3.41,1.0,1.0
Gujarat,Sabarkantha,70.55,6.33,80.16,44.78,Medium UHC,63.06,79.74,0.770020839535576,0.06164174549893195,0.777516592920354,0.4271754304327593,0.6446022385365267,0.796629213483146,44.78,34.82,44.6,44.69,41.6,38.71,80.16,44.78,West,55.22,-41.45,9.96,0.18,3.18,0.09,3.0,0.0
Gujarat,Gandhinagar,59.44,8.8,66.91,45.54,Medium UHC,63.07,88.7,0.6046442393569514,0.13701556301495274,0.5943030973451326,0.44485807352256845,0.6447225899626909,0.8973033707865168,45.54,36.97,43.33,33.86,41.25,41.36,66.91,45.54,West,54.46,-25.55,8.57,2.21,4.29,11.68,3.0,0.0
Gujarat,Morbi,68.34,5.34,67.61,37.36,Low UHC,37.5,78.57,0.7371241440905031,0.0314311870613366,0.6039823008849559,0.25453699395067464,0.3369839932603201,0.7834831460674155,37.36,32.21,38.01,35.14,40.42,32.21,67.61,37.36,West,62.64,-35.4,5.15,-0.65,-3.06,2.22,3.0,1.0
Gujarat,Dahod,59.41,6.91,75.96,38.43,Low UHC,37.5,71.67,0.6041976778803214,0.07934086054317976,0.7194413716814159,0.2794322940902745,0.3369839932603201,0.7059550561797753,38.43,32.35,38.28,29.09,38.23,32.41,75.96,38.43,West,61.57,-43.55,6.08,0.15,0.2,9.34,1.0,1.0
Gujarat,Mahisagar,70.93,10.94,76.55,45.42,Medium UHC,43.3,75.13,0.7756772849062222,0.20231919438510834,0.7275995575221239,0.4420660772452303,0.40678782043567213,0.7448314606741572,45.42,36.81,44.9,44.67,44.17,39.86,76.55,45.42,West,54.58,-36.69,8.61,0.52,1.25,0.75,1.0,0.0
Gujarat,Narmada,74.11,6.09,78.04,45.75,Medium UHC,70.14,81.06,0.8230128014289967,0.05431797375648459,0.7482024336283188,0.4497440670079105,0.7298110482609219,0.8114606741573034,45.75,38.37,45.43,31.16,45.21,40.03,78.04,45.75,West,54.25,-38.01,7.38,0.32,0.54,14.59,3.0,0.0
Gujarat,Porbandar,77.06,7.02,75.86,45.29,Medium UHC,52.22,88.99,0.866924679964275,0.0826975892584681,0.7180586283185841,0.43904141461144697,0.514141292574317,0.9005617977528089,45.29,40.84,45.27,44.6,45.86,39.81,75.86,45.29,West,54.71,-36.05,4.45,0.02,-0.57,0.69,3.0,0.0
Gujarat,Kheda,49.56,5.34,65.06,35.94,Low UHC,42.76,81.45,0.4575766597201548,0.0314311870613366,0.5687223451327434,0.22149837133550476,0.4002888434227945,0.8158426966292135,35.94,19.2,35.27,40.53,33.34,30.98,65.06,35.94,West,64.06,-34.08,16.74,0.67,2.6,-4.59,1.0,1.0
Gujarat,Devbhumi Dwarka,59.15,10.1,68.28,41.72,Medium UHC,37.24,83.21,0.6003274784161953,0.17668599328654258,0.6132466814159292,0.3559795253606327,0.33385485618004573,0.8356179775280898,41.72,36.84,42.9,33.49,41.08,36.89,68.28,41.72,West,58.28,-31.39,4.88,-1.18,0.64,8.23,3.0,1.0
Gujarat,Valsad,77.16,7.48,77.75,46.81,High UHC,62.7,79.81,0.8684132182197081,0.09673481843149223,0.7441924778761062,0.4744067007910655,0.6402695871946082,0.7974157303370786,46.81,44.41,48.6,43.21,47.78,41.23,77.75,46.81,West,53.19,-36.52,2.4,-1.79,-0.97,3.6,3.0,0.0
Gujarat,Bharuch,57.33,11.06,75.79,44.17,Medium UHC,43.3,80.79,0.5732360821673116,0.20598108025633202,0.7170907079646018,0.4129827826896231,0.40678782043567213,0.8084269662921348,44.17,36.34,43.51,41.47,44.2,38.59,75.79,44.17,West,55.83,-37.2,7.83,0.66,-0.03,2.7,1.0,1.0
